CODGEO,LIBGEO,NBMENFISC16,NBPERSMENFISC16,MED16,PIMP16,TP6016,TP60AGE116,TP60AGE216,TP60AGE316,TP60AGE416,TP60AGE516,TP60AGE616,TP60TOL116,TP60TOL216,PACT16,PTSA16,PCHO16,PBEN16,PPEN16,PPAT16,PPSOC16,PPFAM16,PPMINI16,PPLOGT16,PIMPOT16,D116,D916,RD16
22108,Lanleff,62,126.5,19133.8095238095,,,,,,,,,,,,,,,,,,,,,,,,
22109,Lanloup,111,213.5,21644.8,,,,,,,,,,,,,,,,,,,,,,,,
22110,Lanmérin,205,567,18916.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22111,Lanmodez,197,437.5,19903.5,,,,,,,,,,,,,,,,,,,,,,,,
22112,Lannebert,173,437,20066,,,,,,,,,,,,,,,,,,,,,,,,
22113,Lannion,9046,19014.5,21073,50,14,30,20,15,14,7,,5,30,65.1,57.3,3.1,4.6,35.7,9.1,6.2,2,2.4,1.9,-16.1,11226.8,36484,3.24972387501336
22114,Lanrelas,380,855,19262.8571428571,,,,,,,,,,,,,,,,,,,,,,,,
22115,Lanrivain,195,425.5,16608,,,,,,,,,,,,,,,,,,,,,,,,
22116,Lanrodec,478,1239,19686.5217391304,,,,,,,,,,,,,,,,,,,,,,,,
22117,Lantic,683,1699,20756.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22118,Lanvallay,1870,4112.5,21818.5714285714,53,8,,,,,,,,,61.4,53,2.8,5.6,40.2,9.4,4.2,1.8,1.4,1,-15.2,13350,36139.3333333333,2.70706616729089
22119,Lanvellec,270,550,19396,,,,,,,,,,,,,,,,,,,,,,,,
22121,Lanvollon,770,1669.5,19241.1538461538,,,,,,,,,,,,,,,,,,,,,,,,
22122,Laurenan,317,730,18305.3636363636,,,,,,,,,,,,,,,,,,,,,,,,
22124,Lescouët-Gouarec,88,199,15415.7692307692,,,,,,,,,,,,,,,,,,,,,,,,
22126,Le Leslay,55,152.5,18946,,,,,,,,,,,,,,,,,,,,,,,,
22127,Lézardrieux,760,1536.5,20493.5,,,,,,,,,,,,,,,,,,,,,,,,
22128,Locarn,204,412.5,17156.1538461538,,,,,,,,,,,,,,,,,,,,,,,,
22129,Loc-Envel,,,,,,,,,,,,,,,,,,,,,,,,,,,
22131,Loguivy-Plougras,398,855,16667.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22132,Lohuec,116,238.5,16390.5,,,,,,,,,,,,,,,,,,,,,,,,
22133,Loscouët-sur-Meu,250,648,20801.4285714286,,,,,,,,,,,,,,,,,,,,,,,,
22134,Louannec,1404,3235,24077.3333333333,65,7,,,,,,,,,57,50.2,2.3,4.4,45.8,11.6,2.7,1.5,0.6,0.7,-17.1,13765.3333333333,39150.3333333333,2.84412533901589
22135,Louargat,1010,2372.5,19295,41,12,,,,,,,,,65.9,52.7,3.6,9.6,33,7.4,6,2.9,1.9,1.2,-12.3,11815.3333333333,29523.3333333333,2.49873046323986
22136,Loudéac,4347,9538,19825.5,46,15,,23,19,12,,,5,33,63.4,54.5,2.8,6.1,35.1,10.4,6.3,2.3,2.3,1.7,-15.2,11157.1428571429,32696,2.93049935979513
22137,Maël-Carhaix,737,1478.5,17862,,,,,,,,,,,,,,,,,,,,,,,,
22138,Maël-Pestivien,170,337,14718,,,,,,,,,,,,,,,,,,,,,,,,
22139,Magoar,,,,,,,,,,,,,,,,,,,,,,,,,,,
22140,La Malhoure,227,594,21690.5882352941,,,,,,,,,,,,,,,,,,,,,,,,
22141,Mantallot,93,224,18385,,,,,,,,,,,,,,,,,,,,,,,,
22143,Matignon,872,1724.5,20340,,,,,,,,,,,,,,,,,,,,,,,,
22144,La Méaugon,489,1254,21491.3095238095,,,,,,,,,,,,,,,,,,,,,,,,
22145,Mégrit,332,786.5,17795,,,,,,,,,,,,,,,,,,,,,,,,
22146,Mellionnec,174,407.5,16342.8,,,,,,,,,,,,,,,,,,,,,,,,
22147,Merdrignac,1205,2730.5,19394.6666666667,42,12,,,,,,,,,63.8,52.8,2.5,8.5,34.4,9.1,5.7,2.6,1.8,1.3,-13,12093.8888888889,30585.3333333333,2.52899076668657
22148,Mérillac,101,210,17900.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22149,Merléac,196,441,19356,,,,,,,,,,,,,,,,,,,,,,,,
22150,Le Merzer,386,969.5,20306.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22152,Minihy-Tréguier,487,1084,20842.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
22153,Moncontour,224,466.5,19466,,,,,,,,,,,,,,,,,,,,,,,,
22155,La Motte,897,2136,20148.8888888889,47,,,,,,,,,,68.9,60.6,2.2,6.1,31.4,8.3,4.6,2.6,1.1,0.8,-13.2,12840,30359.4444444444,2.36444271374178
22156,Moustéru,266,632,18774.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22157,Le Moustoir,276,674.5,19765.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
22158,Guerlédan,1156,2516,19678.6666666667,44,16,,,,,,,12,,58.8,47.3,2.5,9.1,40.6,9.3,4.5,2,1.5,1,-13.2,10854.4444444444,30767.5,2.83455317842154
22160,Noyal,369,899,22183.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22161,Pabu,1154,2546,21298.6666666667,54,10,,,,,,,,,58.9,50.6,2.3,5.9,44.2,9,4.1,1.7,1.3,1,-16.2,12458.6666666667,35626,2.85953553082192
22162,Paimpol,3793,7053,20739.0476190476,48,15,,,22,16,,,7,28,47.4,36.1,2.5,8.8,52,12.2,4.7,1.3,2,1.4,-16.3,11207.2222222222,38434,3.42939572696178
22163,Paule,308,678,18582,,,,,,,,,,,,,,,,,,,,,,,,
22164,Pédernec,819,1941,19402,,,,,,,,,,,,,,,,,,,,,,,,
22165,Penguily,227,619,20190.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
22166,Penvénan,1345,2660.5,21380,50,11,,,,,,,,,45.8,34.9,2.4,8.4,54.6,12,3.5,1.1,1.5,0.9,-15.9,12284.7619047619,39104.6666666667,3.18318474300333
22168,Perros-Guirec,4003,7533,23492.5,57,9,,,,,,,5,20,46.6,38.1,2.4,6.1,53.3,15.2,2.9,0.8,1.2,0.9,-18,12801,41999.3333333333,3.28094159310471
22169,Peumerit-Quintin,71,157,18933.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22170,Plaine-Haute,618,1609.5,20382.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
22171,Plaintel,1728,4313.5,20973.5714285714,50,7,,,,,,,,,73.5,65.6,2.6,5.3,27.5,9.8,4.6,2.7,1.1,0.8,-15.4,13701,32303.5,2.35774760966353
22172,Plancoët,1433,2919.5,19016.9565217391,42,14,,,,,,,,26,58.3,50.9,2.9,4.4,39.4,8.2,7.6,2.2,3.2,2.1,-13.5,11147.8571428571,30490.6666666667,2.73511458533564
22174,Pléboulle,315,720,20692,,,,,,,,,,,,,,,,,,,,,,,,
22175,Plédéliac,636,1489,19990.9523809524,,,,,,,,,,,,,,,,,,,,,,,,
22176,Plédran,2677,6644,20820.3846153846,51,9,,,,,,,5,23,74.8,67.2,3,4.6,27.6,7.2,5.1,2.7,1.3,1.1,-14.7,12770.4,31483.3333333333,2.46533650733989
22177,Pléguien,546,1354.5,19664,,,,,,,,,,,,,,,,,,,,,,,,
22178,Pléhédel,561,1322,19482.380952381,,,,,,,,,,,,,,,,,,,,,,,,
22179,Fréhel,794,1533.5,21250.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22180,Plélan-le-Petit,772,1864,20974.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22181,Plélauff,306,650,19457.2666666667,,,,,,,,,,,,,,,,,,,,,,,,
22182,Plélo,1258,3270,21067.2222222222,47,7,,,,,,,,,77.6,67,2.7,7.9,24,7.3,4.7,3.1,0.7,0.9,-13.6,13321.3793103448,32536.6666666667,2.44243977359012
22183,Plémet,1548,3530,19464.7619047619,39,13,,,,,,,,30,62.5,52,2.7,7.7,34.8,9.6,6.5,2.7,2.4,1.4,-13.4,11624.7826086957,29608,2.54697236039945
22184,Plémy,677,1566.5,19166.4,,,,,,,,,,,,,,,,,,,,,,,,
22185,Plénée-Jugon,976,2308,19483.3333333333,42,11,,,,,,,,,71.1,59.5,2.9,8.7,27.2,8.9,5.5,2.6,1.7,1.2,-12.7,12324.6666666667,30776.1111111111,2.49711508988298
22186,Pléneuf-Val-André,2309,4507.5,23552,58,9,,,,,,,6,,52.5,40.1,2.2,10.1,47.6,16,2.6,1,0.9,0.7,-18.7,12998.6666666667,45449.6153846154,3.49648287398313
22187,Plérin,6404,14145.5,22623.3333333333,58,9,,13,11,8,,,5,21,69.2,59.5,2.6,7.1,35.5,10.6,3.7,1.5,1.1,1,-19,12900,39716.6666666667,3.07881136950904
22188,Plerneuf,401,1020,20524.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22189,Plésidy,249,568,17798.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22190,Pleslin-Trigavou,1475,3628.5,20228.8888888889,45,11,,,,,,,9,,69.8,59.8,3.3,6.7,31.5,7.5,4.6,2.6,1.2,0.8,-13.4,12151,31291.3333333333,2.57520643019779
22193,Plestan,692,1611.5,20492.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
22194,Plestin-les-Grèves,1769,3506,21341.3333333333,51,13,,,,,,,8,27,46.2,37,2.6,6.6,54.4,10.2,3.9,1.4,1.5,1,-14.7,11767.2222222222,34738.6666666667,2.95215523346395
22195,Pleubian,1241,2383,19735.6666666667,42,13,,,,,,,,,46.5,34.8,2.4,9.2,54,9.8,4,1.2,1.9,0.9,-14.3,11708.4,33357,2.84898021932971
22196,Pleudaniel,414,979.5,18890.4761904762,,,,,,,,,,,,,,,,,,,,,,,,
22197,Pleudihen-sur-Rance,1203,2883,21272.5,49,7,,,,,,,,,68.1,59,3.5,5.6,33,9.3,4.1,2.3,1,0.8,-14.5,13679,35979.0476190476,2.63023960955096
22198,Pleumeur-Bodou,1897,4154.5,23140.3571428571,59,9,,,,,,,,,59.7,49.5,2.2,8,43.8,10.8,2.9,1.1,1,0.8,-17.2,13060,39236,3.00428790199081
22199,Pleumeur-Gautier,540,1239,17950.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
22200,Pléven,223,551,18159.5,,,,,,,,,,,,,,,,,,,,,,,,
22201,Plévenon,378,763,21618.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22202,Plévin,345,745,18608.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22203,Ploeuc-L'Hermitage,1663,3931,19423.75,41,11,,,,,,,7,28,68.9,59.5,2.8,6.7,31.2,7.9,5.4,3,1.3,1,-13.4,12180,30556,2.50870279146141
22204,Ploëzal,580,1265,18523.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22205,Plorec-sur-Arguenon,189,399,18839,,,,,,,,,,,,,,,,,,,,,,,,
22206,Châtelaudren-Plouagat,1653,3768,20168.8888888889,42,9,,,,,,,,21,67.6,58.8,3,5.9,31.4,8.4,6,2.8,1.7,1.4,-13.4,12730.5,29872,2.34649071128392
22207,Plouaret,1031,2108.5,19500,42,12,,,,,,,,,53.1,43.4,2.2,7.4,46.5,7.8,5.4,2.1,2,1.3,-12.8,12047.8947368421,30437.3333333333,2.5263611608638
22208,Plouasne,682,1621,18634.8148148148,,,,,,,,,,,,,,,,,,,,,,,,
22209,Beaussais-sur-Mer,1652,3516.5,20600.6666666667,49,9,,,,,,,,,60.7,49.8,3,7.9,38.8,11.2,4.3,1.9,1.3,1.1,-15,12668.8888888889,34016,2.68500263111735
22210,Ploubazlanec,1577,3233,22266,54,11,,,,,,,,,49.2,35.8,2.4,11.1,50,14.9,2.9,1.1,1.1,0.7,-17,12264,41977.3333333333,3.42280930637095
22211,Ploubezre,1564,3727.5,21299.6,53,9,,,,,,,,,68.7,60.4,2.7,5.5,33.9,8.1,4.3,2.2,1.1,0.9,-15,12965.7142857143,33896,2.61427941824592
22212,Plouëc-du-Trieux,521,1148.5,18479.1304347826,,,,,,,,,,,,,,,,,,,,,,,,
22213,Plouër-sur-Rance,1438,3561,22199.0476190476,53,9,,,,,,,7,,69.9,60.6,3.5,5.8,32,10.6,3.7,2,0.9,0.8,-16.2,12676,38832.1428571429,3.06343821845557
22214,Plouézec,1645,3349,20774,50,12,,,,,,,8,,48.8,39.5,2.7,6.5,52.9,9.2,3.6,1.4,1.4,0.8,-14.5,11783,34522.8,2.929882033438
22215,Ploufragan,4851,11309.5,20301.3333333333,49,11,,15,13,11,,,5,28,65.3,58.7,3.3,3.3,35.7,7.3,6.2,2.5,2.2,1.5,-14.5,12133.7142857143,31879,2.62730761985495
22216,Plougonver,330,695.5,17829.5238095238,,,,,,,,,,,,,,,,,,,,,,,,
22217,Plougras,193,408.5,17138.5714285714,,,,,,,,,,,,,,,,,,,,,,,,
22218,Plougrescant,626,1259.5,19153.4482758621,,,,,,,,,,,,,,,,,,,,,,,,
22219,Plouguenast-Langast,1022,2395.5,18833,42,12,,,,,,,,,65.8,51.2,2.6,12,33.3,9.2,5.2,2.5,1.4,1.3,-13.5,11586.1111111111,29812.5,2.57312395109087
22220,Plouguernével,750,1586.5,20119.2,,,,,,,,,,,,,,,,,,,,,,,,
22221,Plouguiel,824,1772,18948,,,,,,,,,,,,,,,,,,,,,,,,
22222,Plouha,2315,4702,20754.6666666667,49,10,,,,,,,7,24,46.1,38.6,2.6,4.9,55.2,9.6,3.7,1.5,1.3,0.8,-14.6,12385,33241,2.68397254743642
22223,Plouisy,848,1948.5,19948,,,,,,,,,,,,,,,,,,,,,,,,
22224,Ploulec'h,712,1667.5,21655,,,,,,,,,,,,,,,,,,,,,,,,
22225,Ploumagoar,2284,5199,20430,46,10,,,,,,,7,21,66.1,59.8,2.3,4.1,34.9,7.4,5.5,2.5,1.8,1.2,-13.9,12624.6666666667,30981.6666666667,2.45405819295559
22226,Ploumilliau,1134,2512,19803.3333333333,47,11,,,,,,,,,58.3,48.9,2.8,6.6,42.9,7.8,4.4,2.1,1.3,0.9,-13.4,12310.8333333333,31623.3333333333,2.56874026941041
22227,Plounérin,326,726.5,18597.9310344828,,,,,,,,,,,,,,,,,,,,,,,,
22228,Plounévez-Moëdec,658,1378,17979.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22229,Plounévez-Quintin,503,1103.5,18728.5714285714,,,,,,,,,,,,,,,,,,,,,,,,
22231,Plourac'h,161,315,17422,,,,,,,,,,,,,,,,,,,,,,,,
22232,Plourhan,834,1997.5,21304.2307692308,50,,,,,,,,,,,,,,,,,,,,,,,
22233,Plourivo,1015,2407.5,20101,46,11,,,,,,,,,64.8,54.2,2.9,7.7,35,9.5,4.2,2.4,1.1,0.8,-13.5,12267.3333333333,33324,2.71648279984783
22234,Plouvara,446,1126,19237.9166666667,,,,,,,,,,,,,,,,,,,,,,,,
22235,Plouzélambre,99,218,18766.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22236,Pludual,305,707,19644.9444444444,,,,,,,,,,,,,,,,,,,,,,,,
22237,Pluduno,892,2218.5,20847.7777777778,50,,,,,,,,,,67.1,57.1,3.1,6.9,33.6,8.8,4.1,2.3,1,0.8,-13.6,13523.8095238095,32097.6,2.37341408450704
22238,Plufur,248,526,18186.25,,,,,,,,,,,,,,,,,,,,,,,,
22239,Plumaudan,506,1285,19489.5238095238,,,,,,,,,,,,,,,,,,,,,,,,
22240,Plumaugat,486,1094.5,18721.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22241,Plumieux,451,1033.5,19534.2857142857,,,,,,,,,,,,,,,,,,,,,,,,
22242,Plurien,716,1523.5,19469.2,,,,,,,,,,,,,,,,,,,,,,,,
22243,Plusquellec,247,527,17626.0714285714,,,,,,,,,,,,,,,,,,,,,,,,
22244,Plussulien,209,434,18410,,,,,,,,,,,,,,,,,,,,,,,,
22245,Pluzunet,442,984.5,18846,,,,,,,,,,,,,,,,,,,,,,,,
22246,Pommeret,812,2106.5,21033.3333333333,51,,,,,,,,,,78.7,69.8,2.9,5.9,24.6,6.4,4.4,2.9,1,0.6,-14.1,13563.5135135135,31725,2.33899571585135
22248,Pommerit-le-Vicomte,749,1705.5,18990.4761904762,,,,,,,,,,,,,,,,,,,,,,,,
22249,Pont-Melvez,262,592.5,18430,,,,,,,,,,,,,,,,,,,,,,,,
22250,Pontrieux,494,945,17588.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22251,Pordic,3059,7391,22746.25,59,7,,,,,,,5,18,71.3,62.2,2.4,6.7,33.3,8.4,3.8,2,1,0.8,-16.8,13788.6666666667,36572.6666666667,2.65237151283663
22254,Prat,482,1150,18398.4848484848,,,,,,,,,,,,,,,,,,,,,,,,
22255,La Prénessaye,362,875,19271.3793103448,,,,,,,,,,,,,,,,,,,,,,,,
22256,Quemper-Guézennec,500,1085,18622,,,,,,,,,,,,,,,,,,,,,,,,
22257,Quemperven,170,389,19832.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22258,Quessoy,1609,3860,20163.3333333333,46,8,,,,,,,,,71.5,62.7,2.9,5.9,30,7.6,4.6,2.6,1,0.9,-13.7,12985.1515151515,31635.7142857143,2.43629920288575
22259,Quévert,1607,3766,21556.5,53,7,,,,,,,,,61.7,54.6,2.8,4.3,38.2,10.6,4,1.9,1.3,0.8,-14.5,13876.6666666667,33632,2.42363680038434
22260,Le Quillio,207,435.5,20165.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22261,Quintenic,140,374,19962.5,,,,,,,,,,,,,,,,,,,,,,,,
22262,Quintin,1263,2603.5,19944.6666666667,45,13,,,,,,,,25,63.2,52.6,2.7,7.9,36.3,9.5,6,2.2,2.1,1.7,-15,11558,32853,2.84244679010209
22263,Le Quiou,143,315,18791.4285714286,,,,,,,,,,,,,,,,,,,,,,,,
22264,La Roche-Jaudy,1102,2401.5,18914.4444444444,38,14,,,,,,,,,61.7,49.8,3.8,8.2,37.7,7.7,6.1,2.4,2.2,1.4,-13.2,11583,31639,2.7315030648364
22265,Rospez,746,1805,20600,,,,,,,,,,,,,,,,,,,,,,,,
22266,Rostrenen,1495,2861.5,18533,38,18,,,,,,,12,35,52.8,42.4,2.8,7.7,44.7,8.3,7.4,1.9,3.6,2,-13.2,10052.962962963,31481.6,3.13157425487234
22267,Rouillac,177,390,18235.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22268,Ruca,252,608.5,19788.9655172414,,,,,,,,,,,,,,,,,,,,,,,,
22269,Runan,105,238.5,17696.0714285714,,,,,,,,,,,,,,,,,,,,,,,,
22271,Saint-Adrien,148,322,19741,,,,,,,,,,,,,,,,,,,,,,,,
22272,Saint-Agathon,890,2149.5,21210.4347826087,53,,,,,,,,,,71.3,61.2,2.4,7.7,30.9,8.9,4.6,2.3,1.5,0.8,-15.7,13177.5,35696,2.70885979889964
22273,Saint-Alban,920,2220.5,20570.7692307692,50,10,,,,,,,,,65.9,52.9,3.1,9.9,34.5,9.7,4,2.3,1,0.7,-14.1,12493.8461538462,33742,2.70068957024997
22274,Saint-André-des-Eaux,133,336.5,21227.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22275,Saint-Barnabé,538,1294,19721.2,,,,,,,,,,,,,,,,,,,,,,,,
22276,Saint-Bihy,103,260.5,21513.6,,,,,,,,,,,,,,,,,,,,,,,,
22277,Saint-Brandan,989,2357,20152,45,,,,,,,,,,71.1,61.1,3.3,6.7,29.6,8.5,4.5,2.6,1,0.8,-13.7,13176,29797.3333333333,2.26148552924509
22278,Saint-Brieuc,20923,40923,18932,45,20,38,29,24,19,10,6,6,39,64.9,56,3.5,5.4,34.6,8.6,8.3,2.3,3.5,2.6,-16.4,9723.80952380952,34430.6666666667,3.54086190009794
22279,Saint-Caradec,482,1106.5,19160.8695652174,,,,,,,,,,,,,,,,,,,,,,,,
22280,Saint-Carné,414,1032.5,21166,,,,,,,,,,,,,,,,,,,,,,,,
22281,Saint-Carreuc,615,1538.5,20367.6,,,,,,,,,,,,,,,,,,,,,,,,
22282,Saint-Cast-le-Guildo,1872,3616,22466.6666666667,55,9,,,,,,,,,42.7,31.7,2.4,8.7,57.2,15.6,2.3,0.8,0.9,0.6,-17.8,12858,40391,3.1413128013688
22283,Saint-Clet,422,925,18368.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22284,Saint-Connan,118,256,18666.1904761905,,,,,,,,,,,,,,,,,,,,,,,,
22285,Saint-Connec,119,269.5,17670,,,,,,,,,,,,,,,,,,,,,,,,
22286,Saint-Denoual,190,471,20406.8333333333,,,,,,,,,,,,,,,,,,,,,,,,
22287,Saint-Donan,584,1477,20771.380952381,,,,,,,,,,,,,,,,,,,,,,,,
22288,Saint-Étienne-du-Gué-de-l'Isle,166,358,17788.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22289,Saint-Fiacre,103,216,19970,,,,,,,,,,,,,,,,,,,,,,,,
22291,Saint-Gildas,116,262.5,17637.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22293,Saint-Gilles-les-Bois,179,383,18598.5714285714,,,,,,,,,,,,,,,,,,,,,,,,
22294,Saint-Gilles-Pligeaux,139,269,17206.1904761905,,,,,,,,,,,,,,,,,,,,,,,,
22295,Saint-Gilles-Vieux-Marché,144,332.5,17777.6923076923,,,,,,,,,,,,,,,,,,,,,,,,
22296,Saint-Glen,274,637,20044,,,,,,,,,,,,,,,,,,,,,,,,
22299,Saint-Hélen,580,1482.5,20126,,,,,,,,,,,,,,,,,,,,,,,,
22300,Saint-Hervé,171,393.5,19839.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
22302,Saint-Jacut-de-la-Mer,469,927,21990.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22304,Saint-Jean-Kerdaniel,211,578.5,19337.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
22305,Saint-Jouan-de-l'Isle,188,460,19397.6190476191,,,,,,,,,,,,,,,,,,,,,,,,
22306,Saint-Judoce,225,536,20783.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22307,Saint-Julien,840,2087,21114.7619047619,54,,,,,,,,,,73.1,67.1,3.1,2.9,30.5,6.3,5,2.6,1.3,1.1,-14.9,13666.6666666667,30913.1428571429,2.26193728222997
22308,Saint-Juvat,284,687.5,19146,,,,,,,,,,,,,,,,,,,,,,,,
22309,Saint-Launeuc,85,191,20719.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22310,Saint-Laurent,220,510.5,18700.8,,,,,,,,,,,,,,,,,,,,,,,,
22311,Saint-Lormel,392,910,20065.4,,,,,,,,,,,,,,,,,,,,,,,,
22312,Saint-Maden,101,241,19575.1724137931,,,,,,,,,,,,,,,,,,,,,,,,
22313,Saint-Martin-des-Prés,139,308,18602.2916666667,,,,,,,,,,,,,,,,,,,,,,,,
22314,Saint-Maudan,164,401.5,19424.5454545455,,,,,,,,,,,,,,,,,,,,,,,,
22315,Saint-Maudez,118,300.5,19929.2307692308,,,,,,,,,,,,,,,,,,,,,,,,
22316,Saint-Mayeux,209,462,15684.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22317,Saint-Méloir-des-Bois,107,257.5,18633.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22318,Saint-Michel-de-Plélan,133,329,18760,,,,,,,,,,,,,,,,,,,,,,,,
22319,Saint-Michel-en-Grève,235,430,22067.2727272727,,,,,,,,,,,,,,,,,,,,,,,,
22320,Saint-Nicodème,70,138,15978,,,,,,,,,,,,,,,,,,,,,,,,
22321,Saint-Nicolas-du-Pélem,759,1570.5,18642,,,,,,,,,,,,,,,,,,,,,,,,
22322,Saint-Péver,163,382.5,18963.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22323,Saint-Pôtan,350,820.5,19250.4761904762,,,,,,,,,,,,,,,,,,,,,,,,
22324,Saint-Quay-Perros,632,1384.5,23434.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22325,Saint-Quay-Portrieux,1776,3170.5,22439,56,11,,,,,,,,26,45.1,35.5,2.9,6.7,56.9,12.7,3.4,0.9,1.5,1,-18.1,12241.3333333333,40302.2857142857,3.29231176186846
22326,Saint-Rieul,209,538.5,19504,,,,,,,,,,,,,,,,,,,,,,,,
22327,Saint-Samson-sur-Rance,638,1635,20848,,,,,,,,,,,,,,,,,,,,,,,,
22328,Saint-Servais,193,399,18367.5,,,,,,,,,,,,,,,,,,,,,,,,
22330,Saint-Thélo,179,423,18249.5652173913,,,,,,,,,,,,,,,,,,,,,,,,
22331,Sainte-Tréphine,80,179,17810,,,,,,,,,,,,,,,,,,,,,,,,
22332,Saint-Trimoël,204,513.5,20589,,,,,,,,,,,,,,,,,,,,,,,,
22333,Saint-Vran,337,805,18434.8148148148,,,,,,,,,,,,,,,,,,,,,,,,
22334,Saint-Igeaux,62,132.5,18268,,,,,,,,,,,,,,,,,,,,,,,,
22335,Senven-Léhart,100,237,17924.7619047619,,,,,,,,,,,,,,,,,,,,,,,,
22337,Sévignac,464,1113,18272.2580645161,,,,,,,,,,,,,,,,,,,,,,,,
22338,Squiffiec,303,748.5,18787.3913043478,,,,,,,,,,,,,,,,,,,,,,,,
22339,Taden,1099,2553.5,21005.3333333333,52,10,,,,,,,,,69.4,61.3,3.4,4.7,32.9,8.3,4.5,2.3,1.2,1,-15.1,12585.2173913043,33118.5,2.63153976369792
22340,Tonquédec,496,1175.5,19554.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22341,Tramain,296,711,20629.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22342,Trébédan,159,382,18617,,,,,,,,,,,,,,,,,,,,,,,,
22343,Trébeurden,1955,3866.5,23355.3333333333,59,9,,,,,,,,,53.1,44.5,2.3,6.3,50.1,12.5,2.8,1,1,0.8,-18.5,12969,42187.3333333333,3.25293648957771
22344,Trébrivan,306,694.5,19405,,,,,,,,,,,,,,,,,,,,,,,,
22345,Trébry,353,816,19911.9047619048,,,,,,,,,,,,,,,,,,,,,,,,
22346,Trédaniel,369,927.5,20489.6,,,,,,,,,,,,,,,,,,,,,,,,
22347,Trédarzec,475,1089.5,20096.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22348,Trédias,228,521.5,18302.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22349,Trédrez-Locquémeau,694,1480,20940,,,,,,,,,,,,,,,,,,,,,,,,
22350,Tréduder,90,189,19350.5,,,,,,,,,,,,,,,,,,,,,,,,
22351,Treffrin,232,536,21384.5,,,,,,,,,,,,,,,,,,,,,,,,
22352,Tréfumel,115,274,20934.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22353,Trégastel,1275,2543,22759,57,8,,,,,,,,,45.7,38.6,2.9,4.1,53.5,14.9,3.1,1.3,1,0.7,-17.2,13208.3333333333,39117.2,2.96155457413249
22354,Tréglamus,419,1027.5,20048,,,,,,,,,,,,,,,,,,,,,,,,
22356,Trégomeur,366,942.5,21313.2,,,,,,,,,,,,,,,,,,,,,,,,
22358,Trégonneau,214,552,18723.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
22359,Trégrom,177,409.5,17687.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
22360,Trégueux,3744,8495,21026,52,8,,,13,,,,5,20,63.5,56.8,2.7,4,39.2,8.2,4.4,2.2,1.1,1.1,-15.3,13111,33086.5,2.52356799633895
22361,Tréguidel,256,636.5,20082.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
22362,Tréguier,1075,1958.5,18506,37,18,,,,,,,,32,50.1,40.4,2.6,7.1,47.1,9.2,7.8,1.7,3.7,2.4,-14.2,10624,32887.6666666667,3.09560115461847
22363,Trélévern,626,1249,23610.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
